offer_url,sku_from_meta,Variant,PriceIncVAT,Sku2
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-double-union-ball-valve-fpm-1-2?variant=50388580106569,H0DKF102,40mm,£180.64,H0DKF309
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-double-union-ball-valve-fpm-1-2?variant=50388580139337,H0DKF102,50mm,£237.01,H0DKF310
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-double-union-ball-valve-fpm-1-2?variant=50388580237641,H0DKF102,90mm,£795.44,H0DKF313
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-epdm-20mm?variant=50388577485129,H0UVN306,25mm,£132.04,H0UVN307
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-epdm-20mm?variant=50388577517897,H0UVN306,32mm,£172.66,H0UVN308
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-epdm-20mm?variant=50388577616201,H0UVN306,63mm,£378.90,H0UVN311
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-double-union-ball-valve-fpm-1-2?variant=50388580270409,H0DKF102,110mm,"£1,011.16",H0DKF314
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-epdm-20mm?variant=50388577583433,H0UVN306,50mm,£291.95,H0UVN310
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-b-vlv-lock-bsp-thd-epdm-1?variant=50388580598089,H0DLEB04,"1""",£154.75,H0DLEB04
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-b-vlv-lock-bsp-thd-epdm-1?variant=50388580630857,H0DLEB04,"1 1/4""",£195.08,H0DLEB05
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-b-vlv-lock-bsp-thd-epdm-1?variant=50388580663625,H0DLEB04,"1 1/2""",£245.52,H0DLEB06
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-fpm-20mm?variant=50388577812809,H0UVP306,25mm,£136.14,H0UVP307
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-fpm-20mm?variant=50388577780041,H0UVP306,20mm,£111.78,H0UVP306
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-fpm-20mm?variant=50388577878345,H0UVP306,40mm,£235.84,H0UVP309
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-fpm-20mm?variant=50388577845577,H0UVP306,32mm,£177.92,H0UVP308
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-epdm-20mm?variant=50388577550665,H0UVN306,40mm,£191.71,H0UVN309
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-fpm-20mm?variant=50388577911113,H0UVP306,50mm,£288.05,H0UVP310
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-ball-valve-w-lock-fpm-1-2?variant=50388580893001,H0DLF102,"1""",£183.64,H0DLF104
https://www.pipekit.co.uk/products/durapipe-pp-rv-y-type-strainer-fpm-20mm?variant=50388577943881,H0UVP306,63mm,£373.82,H0UVP311
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-ball-valve-w-lock-fpm-1-2?variant=50388580860233,H0DLF102,"1/2""",£131.64,H0DLF102
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-ball-valve-w-lock-fpm-1-2?variant=50388580991305,H0DLF102,20mm,£122.23,H0DLF306
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-ball-valve-w-lock-fpm-1-2?variant=50388580958537,H0DLF102,"2""",£368.02,H0DLF107
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-ball-valve-w-lock-fpm-1-2?variant=50388581024073,H0DLF102,32mm,£170.52,H0DLF308
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-ball-valve-w-lock-fpm-1-2?variant=50388580925769,H0DLF102,"1 1/2""",£257.14,H0DLF106
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkd-dbl-union-ball-valve-w-lock-fpm-1-2?variant=50388581056841,H0DLF102,50mm,£257.39,H0DLF310
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581187913,H0DVE103,"1 1/4""",£286.43,H0DVE105
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581122377,H0DVE103,"3/4""",£195.55,H0DVE103
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581155145,H0DVE103,"1""",£242.87,H0DVE104
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581220681,H0DVE103,"1 1/2""",£396.36,H0DVE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581253449,H0DVE103,"2""",£488.34,H0DVE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581318985,H0DVE103,25mm,£195.55,H0DVE307
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581286217,H0DVE103,20mm,£178.74,H0DVE306
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581351753,H0DVE103,32mm,£242.87,H0DVE308
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581384521,H0DVE103,40mm,£286.43,H0DVE309
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581417289,H0DVE103,50mm,£396.28,H0DVE310
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581450057,H0DVE103,63mm,£488.34,H0DVE311
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-ptfe-1-1-2?variant=50388581810505,H0DVG106,"1 1/2""",£702.31,H0DVG106
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-ptfe-1-1-2?variant=50388581843273,H0DVG106,50mm,£702.31,H0DVG310
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-fpm-2?variant=50388581581129,H0DVF107,"2""",£767.32,H0DVF107
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-fpm-2?variant=50388581613897,H0DVF107,20mm,£262.46,H0DVF306
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388582990153,H0LRE102,"1/2""",£446.84,H0LRE102
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388581908809,H0FKE106,"1 1/2""",£352.76,H0FKE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388581974345,H0FKE106,"2 1/2""",£408.67,H0FKE108
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388581941577,H0FKE106,"2""",£372.12,H0FKE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388582007113,H0FKE106,"3""",£450.35,H0FKE109
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388582072649,H0FKE106,"5""",£706.07,H0FKE111
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388582039881,H0FKE106,"4""",£545.46,H0FKE110
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388582138185,H0FKE106,"8""","£1,624.79",H0FKE113
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-epdm-1-1-2?variant=50388582105417,H0FKE106,"6""",£868.39,H0FKE112
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583022921,H0LRE102,"3/4""",£554.28,H0LRE103
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583121225,H0LRE102,"1 1/2""",£786.91,H0LRE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-epdm-3-4?variant=50388581482825,H0DVE103,75mm,£777.32,H0DVE312
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583055689,H0LRE102,"1""",£587.95,H0LRE104
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583088457,H0LRE102,"1 1/4""",£684.47,H0LRE105
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583186761,H0LRE102,16mm,£411.49,H0LRE305
https://www.pipekit.co.uk/products/durapipe-pvc-u-dialock-diaphragm-valve-fpm-2?variant=50388581646665,H0DVF107,25mm,£287.15,H0DVF307
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583153993,H0LRE102,"2""","£1,003.90",H0LRE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583350601,H0LRE102,50mm,£786.91,H0LRE310
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583219529,H0LRE102,20mm,£481.22,H0LRE306
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583285065,H0LRE102,32mm,£633.18,H0LRE308
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583317833,H0LRE102,40mm,£737.15,H0LRE309
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583252297,H0LRE102,25mm,£554.28,H0LRE307
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-vlv-l-port-bsp-thd-epdm-1-2?variant=50388584694089,H0LTEB02,"3/4""",£174.89,H0LTEB03
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-vlv-l-port-bsp-thd-epdm-1-2?variant=50388584661321,H0LTEB02,"1/2""",£150,H0LTEB02
https://www.pipekit.co.uk/products/durapipe-pvc-u-loading-relief-valve-epdm-1-2?variant=50388583383369,H0LRE102,63mm,"£1,003.90",H0LRE311
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-vlv-l-port-bsp-thd-epdm-1-2?variant=50388584726857,H0LTEB02,"1""",£215.59,H0LTEB04
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-vlv-l-port-bsp-thd-epdm-1-2?variant=50388584792393,H0LTEB02,"2""",£383.77,H0LTEB07
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-vlv-l-port-bsp-thd-epdm-1-2?variant=50388584759625,H0LTEB02,"1 1/2""",£304.96,H0LTEB06
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388583940425,H0LTE102,"3/4""",£170.86,H0LTE103
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388583973193,H0LTE102,"1""",£340.31,H0LTE104
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584005961,H0LTE102,"1 1/4""",£236.45,H0LTE105
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388583907657,H0LTE102,"1/2""",£147.68,H0LTE102
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584038729,H0LTE102,"1 1/2""",£288.84,H0LTE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584104265,H0LTE102,20mm,£147.66,H0LTE306
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584137033,H0LTE102,25mm,£158.64,H0LTE307
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584169801,H0LTE102,32mm,£210.43,H0LTE308
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584235337,H0LTE102,50mm,£268.20,H0LTE310
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584071497,H0LTE102,"2""",£823.42,H0LTE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584202569,H0LTE102,40mm,£236.45,H0LTE309
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-epdm-1-2?variant=50388584268105,H0LTE102,63mm,£348.36,H0LTE311
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582433097,H0FKF106,"1 1/2""",£393.08,H0FKF106
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582465865,H0FKF106,"2""",£451.91,H0FKF107
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582531401,H0FKF106,"3""",£526.37,H0FKF109
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582498633,H0FKF106,"2 1/2""",£501.70,H0FKF108
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582564169,H0FKF106,"4""",£628.40,H0FKF110
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582629705,H0FKF106,"6""",£970.32,H0FKF112
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582596937,H0FKF106,"5""",£790.45,H0FKF111
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-fpm-1-2?variant=50388584857929,H0LTF102,"1/2""",£199.72,H0LTF102
https://www.pipekit.co.uk/products/durapipe-pvc-u-fk-butterfly-valve-fpm-1-1-2?variant=50388582662473,H0FKF106,"8""","£1,781.10",H0FKF113
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-fpm-1-2?variant=50388584890697,H0LTF102,"3/4""",£215.23,H0LTF103
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-fpm-1-2?variant=50388584956233,H0LTF102,"2""",£509.12,H0LTF107
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-fpm-1-2?variant=50388584923465,H0LTF102,"1""",£268.20,H0LTF104
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-fpm-1-2?variant=50388585021769,H0LTF102,25mm,£215.23,H0LTF307
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-fpm-1-2?variant=50388585054537,H0LTF102,32mm,£268.21,H0LTF308
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585349449,H0MBE102,"1/2""",£151.99,H0MBE102
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585447753,H0MBE102,"1 1/4""",£274.74,H0MBE105
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585382217,H0MBE102,"3/4""",£178.93,H0MBE103
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585414985,H0MBE102,"1""",£215.90,H0MBE104
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585480521,H0MBE102,"1 1/2""",£354.86,H0MBE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-tkd-3-way-ball-valve-l-port-fpm-1-2?variant=50388584989001,H0LTF102,20mm,£185.45,H0LTF306
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585546057,H0MBE102,16mm,£145.75,H0MBE305
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585578825,H0MBE102,20mm,£151.99,H0MBE306
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585513289,H0MBE102,"2""",£450.72,H0MBE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585644361,H0MBE102,32mm,£215.87,H0MBE308
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585611593,H0MBE102,25mm,£178.88,H0MBE307
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585677129,H0MBE102,40mm,£274.74,H0MBE309
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585709897,H0MBE102,50mm,£354.86,H0MBE310
https://www.pipekit.co.uk/products/durapipe-pvc-u-vkr-metering-ball-valve-epdm-1-2?variant=50388585742665,H0MBE102,63mm,£450.82,H0MBE311
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-rel-valve-bsp-thd-epdm-1-2?variant=50388586594633,H0SAEB02,"1/2""",£63.76,H0SAEB02
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-rel-valve-bsp-thd-epdm-1-2?variant=50388586660169,H0SAEB02,"1""",£199.92,H0SAEB04
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-rel-valve-bsp-thd-epdm-1-2?variant=50388586627401,H0SAEB02,"3/4""",£166.20,H0SAEB03
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-rel-valve-bsp-thd-epdm-1-2?variant=50388586692937,H0SAEB02,"1 1/4""",£169.44,H0SAEB05
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-rel-valve-bsp-thd-epdm-1-2?variant=50388586758473,H0SAEB02,"2""",£295.80,H0SAEB07
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-rel-valve-bsp-thd-epdm-1-2?variant=50388586725705,H0SAEB02,"1 1/2""",£297.77,H0SAEB06
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-fpm-1-2?variant=50388587118921,H0SAF102,"1/2""",£138.73,H0SAF102
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-fpm-1-2?variant=50388587151689,H0SAF102,20mm,£138.73,H0SAF306
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388585939273,H0SAE102,"1/2""",£124.09,H0SAE102
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586004809,H0SAE102,"1""",£191.42,H0SAE104
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586103113,H0SAE102,20mm,£124.07,H0SAE306
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586037577,H0SAE102,"1 1/2""",£278.22,H0SAE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586070345,H0SAE102,"2""",£347.04,H0SAE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586135881,H0SAE102,25mm,£154.15,H0SAE307
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586168649,H0SAE102,32mm,£191.46,H0SAE308
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586201417,H0SAE102,40mm,£190.96,H0SAE309
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586234185,H0SAE102,50mm,£256.45,H0SAE310
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388586266953,H0SAE102,63mm,£346.97,H0SAE311
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-vlv-bsp-thd-epdm-1-2?variant=50388588429641,H0SXEB02,"1/2""",£103.58,H0SXEB02
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-vlv-bsp-thd-epdm-1-2?variant=50388588495177,H0SXEB02,"1""",£129.34,H0SXEB04
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-vlv-bsp-thd-epdm-1-2?variant=50388588462409,H0SXEB02,"3/4""",£117.68,H0SXEB03
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588691785,H0SXF102,"3/4""",£118.37,H0SXF103
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588659017,H0SXF102,"1/2""",£110.65,H0SXF102
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588724553,H0SXF102,"1""",£138.38,H0SXF104
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588757321,H0SXF102,"1 1/4""",£177.78,H0SXF105
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588855625,H0SXF102,20mm,£110.65,H0SXF306
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588888393,H0SXF102,25mm,£118.37,H0SXF307
https://www.pipekit.co.uk/products/durapipe-pvc-u-sa-easyfit-air-release-valve-epdm-1-2?variant=50388585972041,H0SAE102,"3/4""",£143.39,H0SAE103
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588790089,H0SXF102,"1 1/2""",£209.32,H0SXF106
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588822857,H0SXF102,"2""",£310.92,H0SXF107
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588921161,H0SXF102,32mm,£128.50,H0SXF308
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-fpm-1-2?variant=50388588953929,H0SXF102,63mm,£288.70,H0SXF311
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587184457,H0SXE102,"1/2""",£91.02,H0SXE102
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587217225,H0SXE102,"3/4""",£103.97,H0SXE103
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587282761,H0SXE102,"1 1/4""",£133.30,H0SXE105
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587249993,H0SXE102,"1""",£111.98,H0SXE104
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587315529,H0SXE102,"1 1/2""",£138.31,H0SXE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587413833,H0SXE102,"4""",£430.32,H0SXE110
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587381065,H0SXE102,"3""",£327.91,H0SXE109
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587348297,H0SXE102,"2""",£236.30,H0SXE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587446601,H0SXE102,20mm,£91.02,H0SXE306
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587577673,H0SXE102,50mm,£138.31,H0SXE310
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587610441,H0SXE102,63mm,£236.30,H0SXE311
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587479369,H0SXE102,25mm,£103.97,H0SXE307
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587643209,H0SXE102,75mm,£281.47,H0SXE312
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587512137,H0SXE102,32mm,£111.98,H0SXE308
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587544905,H0SXE102,40mm,£133.30,H0SXE309
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587675977,H0SXE102,90mm,£327.91,H0SXE313
https://www.pipekit.co.uk/products/durapipe-pvc-u-sx-easyfit-ball-check-valve-epdm-1-2?variant=50388587708745,H0SXE102,110mm,£430.32,H0SXE314
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589674825,H0UTE102,"1/2""",£97.30,H0UTE102
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589740361,H0UTE102,"1""",£143.40,H0UTE104
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589707593,H0UTE102,"3/4""",£107.93,H0UTE103
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589805897,H0UTE102,"1 1/2""",£238.94,H0UTE106
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589838665,H0UTE102,"2""",£336.30,H0UTE107
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589773129,H0UTE102,"1 1/4""",£194.98,H0UTE105
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589969737,H0UTE102,32mm,£151.13,H0UTE308
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589871433,H0UTE102,16mm,£116.48,H0UTE305
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388590035273,H0UTE102,50mm,£323.17,H0UTE310
https://www.pipekit.co.uk/products/durapipe-pvc-u-rv-y-type-transparent-strainer-epdm-1-2?variant=50388589936969,H0UTE102,25mm,£148.72,H0UTE307
